asset_id,asset_type,business_unit,internet_exposed,asset_criticality,data_sensitivity,revenue_dependency
AST-002060,Workstation,Sales,1,1,1,Low
AST-002061,Server,Operations,0,1,1,Low
AST-002062,Workstation,HR,0,2,3,Medium
AST-002063,Network_Device,Engineering,1,4,4,Critical
AST-002064,Workstation,Marketing,1,2,1,Low
AST-002065,Server,Sales,0,4,1,Medium
AST-002066,Workstation,HR,0,1,1,Medium
AST-002067,Server,Marketing,1,2,1,Medium
AST-002068,Server,Marketing,1,2,2,Medium
AST-002069,Server,Operations,1,2,1,Medium
AST-002070,Database,Operations,0,2,2,High
AST-002071,Workstation,Sales,0,1,2,Low
AST-002072,Workstation,HR,0,1,1,Low
AST-002073,Server,Engineering,1,5,2,High
AST-002074,Network_Device,Sales,1,1,3,Medium
AST-002075,Network_Device,Marketing,1,2,2,Medium
AST-002076,Network_Device,Marketing,0,2,3,High
AST-002077,Server,Finance,1,1,2,Medium
AST-002078,Workstation,HR,0,3,2,High
AST-002079,Cloud_Storage,Finance,0,3,3,High
AST-002080,Workstation,Operations,0,4,2,Critical
AST-002081,Server,Engineering,1,1,2,Low
AST-002082,Server,Sales,1,2,1,Medium
AST-002083,Workstation,Marketing,0,4,3,Critical
AST-002084,Cloud_Storage,HR,0,5,1,High
AST-002085,Workstation,Marketing,1,5,1,High
AST-002086,Workstation,Operations,0,3,2,High
AST-002087,Server,Finance,1,1,2,Medium
AST-002088,Workstation,Finance,0,1,2,Medium
AST-002089,Network_Device,Sales,0,3,2,High
AST-002090,Database,HR,0,3,1,Medium
AST-002091,Workstation,Operations,0,3,3,High
AST-002092,Cloud_Storage,HR,0,1,2,Medium
AST-002093,Server,Sales,0,2,3,High
AST-002094,Workstation,Operations,0,1,1,Medium
AST-002095,Server,Operations,0,2,2,Medium
AST-002096,Workstation,Finance,1,1,2,Medium
AST-002097,Workstation,Finance,0,4,1,High
AST-002098,Workstation,Finance,0,1,3,High
AST-002099,Workstation,Marketing,1,2,1,Medium
AST-002100,Database,Engineering,0,1,2,Low
AST-002101,Cloud_Storage,Finance,0,2,2,Medium
AST-002102,Workstation,Engineering,1,2,2,Low
AST-002103,Server,Engineering,1,4,2,High
AST-002104,Workstation,HR,1,1,1,Low
AST-002105,Workstation,Sales,0,1,2,Low
AST-002106,Database,Marketing,1,3,1,Medium
AST-002107,Network_Device,Engineering,0,1,1,Medium
AST-002108,Cloud_Storage,Marketing,0,1,1,Low
AST-002109,Server,HR,1,2,1,Low
AST-002110,Cloud_Storage,Finance,0,2,2,High
AST-002111,Server,Operations,1,1,3,High
AST-002112,Server,Engineering,0,1,1,Low
AST-002113,Server,Sales,0,3,1,Medium
AST-002114,Network_Device,Operations,1,2,1,Low
AST-002115,Workstation,HR,0,1,2,Low
AST-002116,Server,Marketing,1,1,1,Low
AST-002117,Workstation,Finance,1,2,1,Medium
AST-002118,Workstation,Marketing,1,1,2,Low
AST-002119,Server,Sales,0,3,1,Low
AST-002120,Network_Device,Engineering,0,2,1,Medium
AST-002121,Network_Device,Sales,1,2,1,Medium
AST-002122,Workstation,Marketing,1,4,1,High
AST-002123,Cloud_Storage,Marketing,0,1,1,Low
AST-002124,Workstation,Operations,1,1,2,Low
AST-002125,Cloud_Storage,Sales,0,2,1,Low
AST-002126,Workstation,Sales,1,2,1,Medium
AST-002127,Workstation,Sales,0,1,1,Low
AST-002128,Server,Finance,0,1,2,Medium
AST-002129,Network_Device,Marketing,0,1,3,Medium
AST-002130,Workstation,HR,0,1,2,Low
AST-002131,Server,Finance,1,3,2,Critical
AST-002132,Server,Finance,0,2,2,High
AST-002133,Workstation,Finance,1,2,1,Medium
AST-002134,Workstation,Operations,0,1,1,Low
AST-002135,Workstation,HR,0,1,1,Medium
AST-002136,Network_Device,Sales,0,1,1,Low
AST-002137,Server,Operations,0,1,1,Medium
AST-002138,Workstation,Marketing,0,1,2,High
AST-002139,Server,Engineering,0,1,1,Low
AST-002140,Network_Device,Operations,1,2,3,Medium
AST-002141,Network_Device,Engineering,0,3,3,Critical
AST-002142,Workstation,Marketing,0,1,4,High
AST-002143,Workstation,HR,1,4,1,High
AST-002144,Database,Engineering,0,3,3,High
AST-002145,Workstation,Finance,0,5,3,Critical
AST-002146,Network_Device,Operations,0,4,3,Critical
AST-002147,Workstation,Engineering,0,2,2,Medium
AST-002148,Database,Marketing,0,2,2,Medium
AST-002149,Workstation,Finance,0,1,1,Low
AST-002150,Network_Device,Engineering,1,3,1,Low
AST-002151,Database,Marketing,1,2,1,Medium
AST-002152,Server,HR,0,2,3,High
AST-002153,Workstation,Marketing,1,2,1,Medium
AST-002154,Network_Device,HR,0,2,1,Medium
AST-002155,Server,Finance,0,2,3,Medium
AST-002156,Server,Marketing,0,1,1,Low
AST-002157,Server,Sales,0,3,3,Critical
AST-002158,Database,Operations,0,4,2,High
AST-002159,Workstation,Sales,0,3,1,High
AST-002160,Workstation,Sales,1,3,1,Medium
AST-002161,Workstation,Sales,1,1,2,Medium
AST-002162,Workstation,Operations,0,4,4,Critical
AST-002163,Database,Sales,1,1,3,Medium
AST-002164,Network_Device,HR,1,4,1,Medium
AST-002165,Workstation,Marketing,0,1,1,Medium
AST-002166,Cloud_Storage,Finance,0,2,1,Medium
AST-002167,Workstation,Sales,0,3,2,Medium
AST-002168,Server,Sales,0,2,1,Medium
AST-002169,Workstation,Finance,0,2,1,Medium
AST-002170,Database,Finance,0,2,2,High
AST-002171,Workstation,Sales,0,2,1,Medium
AST-002172,Server,HR,0,1,1,Low
AST-002173,Server,Finance,0,2,2,Medium
AST-002174,Network_Device,Marketing,0,1,2,Medium
AST-002175,Server,Marketing,0,2,1,Medium
AST-002176,Network_Device,HR,0,1,2,Medium
AST-002177,Server,Operations,0,2,2,Low
AST-002178,Workstation,Engineering,1,2,2,High
AST-002179,Workstation,HR,0,1,3,Medium
AST-002180,Workstation,Sales,0,2,2,High
AST-002181,Database,Engineering,0,2,2,Medium
AST-002182,Server,Sales,1,5,2,Critical
AST-002183,Server,Marketing,1,3,2,Medium
AST-002184,Database,Finance,0,3,1,High
AST-002185,Workstation,Sales,0,2,1,Medium
AST-002186,Cloud_Storage,Marketing,0,1,2,High
AST-002187,Network_Device,HR,0,1,1,Low
AST-002188,Workstation,Sales,1,1,1,Medium
AST-002189,Workstation,Marketing,0,3,2,High
AST-002190,Workstation,Finance,0,1,1,Low
AST-002191,Server,Sales,0,2,2,Medium
AST-002192,Cloud_Storage,Operations,0,1,1,Low
AST-002193,Workstation,Marketing,1,1,1,Low
AST-002194,Workstation,Sales,0,1,1,Medium
AST-002195,Server,Finance,1,2,1,Low
AST-002196,Workstation,Sales,0,2,1,High
AST-002197,Workstation,Sales,0,2,1,Medium
AST-002198,Network_Device,Operations,0,2,1,Low
AST-002199,Workstation,Marketing,0,3,2,High
AST-002200,Database,Engineering,0,3,1,Medium
AST-002201,Cloud_Storage,Sales,0,3,2,High
AST-002202,Server,Engineering,1,2,2,Medium
AST-002203,Workstation,HR,0,1,1,Medium
AST-002204,Server,Sales,0,4,1,High
AST-002205,Workstation,Engineering,0,1,1,Low
AST-002206,Cloud_Storage,HR,0,1,3,Medium
AST-002207,Server,Operations,1,2,3,Medium
AST-002208,Network_Device,Marketing,0,2,1,Medium
AST-002209,Server,Sales,1,1,2,High
AST-002210,Cloud_Storage,Marketing,0,3,4,Critical
AST-002211,Workstation,HR,1,2,2,Medium
AST-002212,Network_Device,Marketing,1,2,1,Low
AST-002213,Server,Marketing,1,2,1,Medium
AST-002214,Cloud_Storage,Finance,0,2,1,Low
AST-002215,Workstation,HR,0,1,2,Medium
AST-002216,Database,Marketing,0,1,2,Medium
AST-002217,Network_Device,Engineering,0,1,2,Medium
AST-002218,Server,HR,0,3,1,Medium
AST-002219,Network_Device,Finance,1,2,3,High
AST-002220,Server,Sales,0,2,3,Critical
AST-002221,Workstation,Operations,1,2,1,Low
AST-002222,Workstation,Marketing,0,2,1,Low
AST-002223,Server,Engineering,1,1,2,Low
AST-002224,Server,Finance,0,1,1,Medium
AST-002225,Server,HR,0,4,1,Medium
AST-002226,Workstation,Operations,1,2,1,Medium
AST-002227,Database,Operations,0,2,4,High
AST-002228,Workstation,Marketing,1,2,3,Medium
AST-002229,Server,Finance,0,3,1,High
AST-002230,Server,Finance,0,2,3,High
AST-002231,Workstation,Engineering,1,1,2,Medium
AST-002232,Server,Sales,0,4,1,Medium
AST-002233,Cloud_Storage,Sales,1,1,3,High
AST-002234,Network_Device,Sales,0,1,2,Medium
AST-002235,Workstation,Operations,1,1,3,High
AST-002236,Workstation,Operations,0,3,1,High
AST-002237,Network_Device,HR,0,3,2,High
AST-002238,Server,Operations,0,3,1,Medium
AST-002239,Server,Operations,0,4,1,Medium
AST-002240,Server,Finance,0,1,2,Medium
AST-002241,Workstation,HR,0,2,3,High
AST-002242,Server,Finance,0,2,2,High
AST-002243,Workstation,Engineering,0,5,1,High
AST-002244,Cloud_Storage,Engineering,0,1,1,Medium
AST-002245,Network_Device,HR,0,5,3,Critical
AST-002246,Workstation,HR,0,1,1,Medium
AST-002247,Server,Operations,0,3,1,Low
AST-002248,Network_Device,Engineering,0,2,3,High
AST-002249,Workstation,Marketing,1,3,3,High
AST-002250,Server,Sales,0,1,2,Medium
AST-002251,Server,Operations,1,1,1,Medium
AST-002252,Cloud_Storage,Sales,0,1,1,Low
AST-002253,Workstation,Engineering,1,2,2,Medium
AST-002254,Network_Device,Sales,0,2,3,Medium
AST-002255,Network_Device,Marketing,0,4,4,Critical
AST-002256,Workstation,Marketing,1,2,2,Low
AST-002257,Workstation,Finance,1,1,3,Medium
AST-002258,Workstation,HR,0,1,1,Low
AST-002259,Database,Sales,0,1,1,Low
AST-002260,Workstation,Marketing,0,3,1,Medium
AST-002261,Workstation,HR,0,3,4,High
AST-002262,Workstation,HR,1,5,1,High
AST-002263,Network_Device,Finance,0,2,1,Medium
AST-002264,Workstation,HR,0,1,3,High
AST-002265,Workstation,HR,0,1,1,Low
AST-002266,Workstation,Operations,0,2,1,Medium
AST-002267,Workstation,Engineering,0,5,2,Critical
AST-002268,Workstation,Finance,1,1,2,Low
AST-002269,Server,Finance,0,1,1,Low
AST-002270,Workstation,Sales,1,3,3,Critical
AST-002271,Server,HR,0,2,1,Low
AST-002272,Database,Sales,0,1,3,Medium
AST-002273,Workstation,Operations,0,3,2,Critical
AST-002274,Workstation,Marketing,0,1,1,Medium
AST-002275,Cloud_Storage,HR,1,4,3,Critical
AST-002276,Workstation,Marketing,0,1,1,Low
AST-002277,Workstation,Engineering,0,1,1,Low
AST-002278,Workstation,Operations,0,1,3,High
AST-002279,Workstation,HR,0,1,1,Low
AST-002280,Server,Sales,1,2,1,Low
AST-002281,Server,Sales,0,2,1,Medium
AST-002282,Database,HR,1,2,1,Medium
AST-002283,Workstation,Sales,0,2,3,Critical
AST-002284,Server,HR,0,1,3,Medium
AST-002285,Server,Finance,0,1,1,Low
AST-002286,Server,Sales,1,5,1,High
AST-002287,Cloud_Storage,HR,1,3,2,High
AST-002288,Database,HR,0,1,1,Medium
AST-002289,Workstation,Sales,0,2,1,Medium
AST-002290,Server,Finance,0,2,1,Medium
AST-002291,Workstation,Sales,0,1,1,Medium
AST-002292,Server,HR,0,2,2,Medium
AST-002293,Server,Finance,0,2,3,High
AST-002294,Workstation,Marketing,0,1,2,Low
AST-002295,Server,Engineering,0,1,2,Medium
AST-002296,Server,Sales,0,3,1,Medium
AST-002297,Server,Operations,1,1,3,High
AST-002298,Server,HR,0,1,3,Medium
AST-002299,Server,Finance,1,3,3,High
AST-002300,Database,Finance,0,3,1,Medium
AST-002301,Network_Device,Marketing,0,1,2,Medium
AST-002302,Workstation,Sales,0,4,2,High
AST-002303,Workstation,Operations,0,2,1,Medium
AST-002304,Server,Finance,0,1,4,Medium
AST-002305,Cloud_Storage,Marketing,0,2,1,Medium
AST-002306,Database,HR,1,3,1,Medium
AST-002307,Server,Marketing,0,1,1,Low
AST-002308,Workstation,Sales,1,2,1,Medium
AST-002309,Server,Marketing,0,2,3,Critical
AST-002310,Database,Finance,0,2,1,Medium
AST-002311,Workstation,Finance,0,2,1,Medium
AST-002312,Network_Device,Engineering,1,2,2,Medium
AST-002313,Workstation,Marketing,0,1,1,Low
AST-002314,Workstation,HR,1,2,2,Low
AST-002315,Cloud_Storage,Operations,0,2,2,Medium
AST-002316,Server,Operations,1,3,1,Medium
AST-002317,Server,Sales,0,2,4,High
AST-002318,Database,Engineering,0,2,2,Low
AST-002319,Workstation,Marketing,0,5,2,High
AST-002320,Workstation,HR,0,1,3,Medium
AST-002321,Cloud_Storage,Engineering,0,1,2,Medium
AST-002322,Workstation,Finance,0,1,1,Low
AST-002323,Workstation,Sales,0,1,1,Low
AST-002324,Database,Marketing,0,2,2,Medium
AST-002325,Network_Device,Operations,0,1,4,High
AST-002326,Cloud_Storage,HR,0,1,1,Low
AST-002327,Network_Device,Finance,0,1,1,Low
AST-002328,Server,Engineering,1,2,2,Medium
AST-002329,Workstation,Sales,1,4,2,Critical
AST-002330,Server,Engineering,0,3,1,High
AST-002331,Server,Operations,1,1,3,High
AST-002332,Server,Engineering,0,2,3,Medium
AST-002333,Workstation,HR,0,1,2,Low
AST-002334,Workstation,Finance,0,1,1,Low
AST-002335,Server,Marketing,1,3,2,High
AST-002336,Database,HR,0,2,1,Low
AST-002337,Workstation,Operations,1,1,2,Medium
AST-002338,Database,Sales,1,2,1,Medium
AST-002339,Server,Operations,0,1,2,Low
AST-002340,Workstation,Operations,0,1,1,Low
AST-002341,Workstation,Engineering,0,2,3,Medium
AST-002342,Server,Sales,0,1,2,Medium
AST-002343,Server,HR,0,4,4,Critical
AST-002344,Database,Operations,0,2,1,Medium
AST-002345,Cloud_Storage,HR,0,3,1,High
AST-002346,Workstation,Marketing,0,3,1,Low
AST-002347,Workstation,Engineering,0,2,1,Medium
AST-002348,Database,HR,0,2,1,Low
AST-002349,Workstation,Sales,0,1,2,Medium
AST-002350,Server,Operations,0,2,2,High
AST-002351,Workstation,Marketing,0,1,1,Low
AST-002352,Cloud_Storage,Sales,1,1,1,Medium
AST-002353,Workstation,Engineering,0,2,2,Medium
AST-002354,Network_Device,Marketing,0,3,1,Medium
AST-002355,Workstation,Marketing,1,5,3,Critical
AST-002356,Server,Marketing,0,1,1,Medium
AST-002357,Cloud_Storage,Operations,1,2,1,Medium
AST-002358,Server,Finance,0,4,1,High
AST-002359,Workstation,Marketing,1,1,1,Low
AST-002360,Server,Sales,1,1,3,Medium
AST-002361,Server,Sales,0,1,1,Medium
AST-002362,Workstation,Engineering,0,4,2,High
AST-002363,Server,HR,1,1,1,Low
AST-002364,Workstation,HR,1,1,2,Low
AST-002365,Workstation,Finance,1,2,3,High
AST-002366,Server,Operations,0,3,3,High
AST-002367,Server,Operations,1,4,1,Medium
AST-002368,Workstation,Marketing,0,2,3,High
AST-002369,Database,Finance,0,4,1,High
AST-002370,Workstation,Engineering,0,1,1,Low
AST-002371,Workstation,Engineering,0,1,2,Low
AST-002372,Network_Device,HR,0,4,4,Critical
AST-002373,Workstation,Engineering,0,2,1,Low
AST-002374,Workstation,Marketing,0,1,2,Medium
AST-002375,Workstation,Sales,0,2,1,Medium
AST-002376,Server,Engineering,1,3,1,Medium
AST-002377,Database,Finance,0,3,3,Critical
AST-002378,Workstation,Marketing,0,4,2,Critical
AST-002379,Workstation,Engineering,0,2,1,Medium
AST-002380,Workstation,Operations,0,4,2,High
AST-002381,Network_Device,Engineering,0,2,2,Medium
AST-002382,Network_Device,Operations,0,2,2,Medium
AST-002383,Cloud_Storage,Marketing,0,3,1,High
AST-002384,Workstation,Engineering,1,2,1,Medium
AST-002385,Database,Operations,0,1,3,High
AST-002386,Workstation,Sales,0,1,2,Low
AST-002387,Database,HR,0,2,2,Medium
AST-002388,Workstation,Marketing,0,1,2,Medium
AST-002389,Workstation,Operations,0,1,1,Medium
AST-002390,Workstation,Finance,0,1,2,Low
AST-002391,Database,Engineering,0,1,1,High
AST-002392,Server,Operations,0,3,1,Medium
AST-002393,Workstation,Operations,0,1,1,Medium
AST-002394,Server,Operations,0,1,2,Medium
AST-002395,Network_Device,HR,1,2,1,Low
AST-002396,Database,Finance,0,3,1,High
AST-002397,Server,Finance,0,1,1,Low
AST-002398,Server,Sales,0,1,1,Low
AST-002399,Workstation,HR,1,4,1,High
AST-002400,Workstation,Operations,1,1,2,Medium
AST-002401,Database,Marketing,0,4,1,High
AST-002402,Server,HR,1,1,1,Low
AST-002403,Workstation,HR,0,1,2,Medium
AST-002404,Database,Finance,1,1,2,Medium
AST-002405,Workstation,Sales,0,1,2,Medium
AST-002406,Workstation,Sales,0,4,1,Medium
AST-002407,Database,HR,0,5,3,Critical
AST-002408,Server,HR,0,5,1,Medium
AST-002409,Cloud_Storage,Engineering,0,4,2,Critical
AST-002410,Workstation,Operations,0,3,1,High
AST-002411,Workstation,Finance,0,2,1,Medium
AST-002412,Server,Operations,0,3,2,Medium
AST-002413,Workstation,Marketing,0,1,1,Medium
AST-002414,Server,Marketing,1,1,1,Low
AST-002415,Workstation,Sales,1,2,2,Medium
AST-002416,Cloud_Storage,Finance,1,4,2,Critical
AST-002417,Database,Operations,1,2,2,Medium
AST-002418,Server,Sales,0,3,2,High
AST-002419,Server,Marketing,0,2,2,Medium
AST-002420,Database,HR,0,3,1,Medium
AST-002421,Server,Finance,0,5,3,Critical
AST-002422,Server,Finance,0,1,2,Medium
AST-002423,Workstation,Operations,1,4,2,High
AST-002424,Workstation,Engineering,0,2,1,Medium
AST-002425,Server,Operations,1,2,3,Medium
AST-002426,Cloud_Storage,HR,0,4,1,Medium
AST-002427,Server,HR,1,2,2,High
AST-002428,Cloud_Storage,Sales,0,2,1,Low
AST-002429,Database,Finance,0,2,2,Medium
AST-002430,Network_Device,Sales,1,1,1,Low
AST-002431,Workstation,HR,0,2,2,High
AST-002432,Network_Device,Engineering,0,1,1,Low
AST-002433,Cloud_Storage,Finance,0,4,1,High
AST-002434,Server,HR,0,1,3,High
AST-002435,Cloud_Storage,Engineering,0,2,1,Medium
AST-002436,Database,Operations,0,4,1,High
AST-002437,Database,Marketing,0,4,1,Medium
AST-002438,Database,HR,0,3,4,Critical
AST-002439,Workstation,Marketing,0,2,1,Low
AST-002440,Server,Sales,1,1,1,Low
AST-002441,Workstation,Marketing,1,1,2,High
AST-002442,Workstation,HR,0,1,1,Low
AST-002443,Workstation,Marketing,0,3,1,High
AST-002444,Network_Device,Finance,0,1,3,High
AST-002445,Workstation,HR,1,2,1,Medium
AST-002446,Database,Engineering,1,1,2,Medium
AST-002447,Server,Marketing,1,2,2,High
AST-002448,Server,Finance,0,2,3,High
AST-002449,Server,Sales,0,3,4,Critical
AST-002450,Database,Sales,0,1,1,Low
AST-002451,Server,Marketing,0,1,2,Low
AST-002452,Cloud_Storage,Sales,0,1,2,Medium
AST-002453,Workstation,Engineering,0,1,1,Low
AST-002454,Database,HR,1,2,1,Low
AST-002455,Workstation,Finance,0,1,4,Medium
AST-002456,Server,Operations,1,1,1,Low
AST-002457,Workstation,Marketing,0,4,1,Medium
AST-002458,Workstation,Sales,1,2,3,High
AST-002459,Workstation,HR,1,1,2,Medium
AST-002460,Workstation,Operations,1,1,1,Medium
AST-002461,Cloud_Storage,Engineering,1,1,1,Medium
AST-002462,Network_Device,Sales,1,2,1,High
AST-002463,Workstation,Sales,0,2,3,Critical
AST-002464,Workstation,Finance,0,2,3,High
AST-002465,Workstation,Engineering,0,1,1,Low
AST-002466,Server,Engineering,1,2,3,High
AST-002467,Database,Marketing,1,2,1,Low
AST-002468,Server,Operations,0,2,2,Medium
AST-002469,Workstation,Finance,0,3,1,Low
AST-002470,Workstation,Marketing,0,1,2,High
AST-002471,Server,Finance,1,1,1,Low
AST-002472,Cloud_Storage,Engineering,0,4,1,High
AST-002473,Cloud_Storage,Finance,0,1,1,Low
AST-002474,Workstation,Finance,0,1,1,Low
AST-002475,Workstation,Finance,0,3,4,Critical
AST-002476,Network_Device,HR,0,2,4,High
AST-002477,Server,HR,0,3,3,Medium
AST-002478,Workstation,Operations,1,1,1,Low
AST-002479,Server,Operations,0,1,1,Low
AST-002480,Workstation,Engineering,0,1,1,Low
AST-002481,Server,Finance,1,2,1,Medium
AST-002482,Network_Device,Engineering,1,1,1,Medium
AST-002483,Cloud_Storage,HR,1,2,2,Medium
AST-002484,Server,Finance,0,1,1,Low
AST-002485,Workstation,Marketing,1,1,3,Low
AST-002486,Cloud_Storage,HR,0,2,2,High
AST-002487,Workstation,HR,1,5,1,Critical
AST-002488,Network_Device,HR,0,4,2,Critical
AST-002489,Workstation,Finance,0,5,1,High
AST-002490,Database,Operations,0,2,1,Medium
AST-002491,Server,Sales,0,1,1,Low
AST-002492,Server,Marketing,1,1,2,Low
AST-002493,Workstation,Marketing,0,2,1,Medium
AST-002494,Database,Engineering,0,1,2,Low
AST-002495,Workstation,Finance,0,1,1,Low
AST-002496,Workstation,Operations,0,1,1,Low
AST-002497,Workstation,HR,1,2,1,Medium
AST-002498,Network_Device,Sales,1,1,2,Low
AST-002499,Cloud_Storage,Finance,1,1,2,Low
AST-002500,Workstation,Finance,0,2,2,High
AST-002501,Network_Device,Operations,0,1,1,Low
AST-002502,Workstation,Sales,0,2,1,Medium
AST-002503,Workstation,HR,0,3,2,Medium
AST-002504,Cloud_Storage,Finance,0,1,1,Low
AST-002505,Server,Marketing,1,3,1,Medium
AST-002506,Server,Marketing,0,1,1,Low
AST-002507,Network_Device,Sales,0,2,2,High
AST-002508,Workstation,HR,0,2,2,Medium
AST-002509,Network_Device,Sales,0,5,1,Critical
AST-002510,Network_Device,Finance,1,2,2,Low
AST-002511,Server,Marketing,0,1,2,Medium
AST-002512,Network_Device,Engineering,0,2,1,Medium
AST-002513,Workstation,Sales,0,1,1,Low
AST-002514,Workstation,Engineering,1,2,2,Medium
AST-002515,Workstation,Engineering,1,1,2,High
AST-002516,Cloud_Storage,Operations,0,2,1,Medium
AST-002517,Server,Marketing,0,1,2,Low
AST-002518,Workstation,Sales,0,3,1,Medium
AST-002519,Workstation,Engineering,0,2,2,Medium
AST-002520,Workstation,Finance,1,1,1,Low
AST-002521,Workstation,Operations,1,4,1,High
AST-002522,Server,HR,1,2,2,Medium
AST-002523,Server,Operations,0,1,1,Low
AST-002524,Database,HR,1,1,1,Low
AST-002525,Network_Device,Marketing,0,2,2,Medium
AST-002526,Server,Sales,1,1,2,Medium
AST-002527,Server,Sales,0,4,2,High
AST-002528,Cloud_Storage,HR,0,1,1,Low
AST-002529,Server,Finance,0,1,2,Low
AST-002530,Cloud_Storage,HR,0,4,1,High
AST-002531,Workstation,HR,0,5,1,Critical
AST-002532,Network_Device,Sales,1,1,1,Medium
AST-002533,Server,Engineering,0,3,1,Medium
AST-002534,Server,Finance,0,1,1,Low
AST-002535,Workstation,Sales,0,3,1,Medium
AST-002536,Network_Device,Operations,0,4,4,Critical
AST-002537,Workstation,HR,1,1,3,Medium
AST-002538,Server,Engineering,0,1,3,High
AST-002539,Workstation,Finance,0,1,2,Medium
AST-002540,Workstation,Marketing,1,1,3,Medium
AST-002541,Workstation,Finance,1,1,1,Low
AST-002542,Workstation,Finance,0,3,2,Medium
AST-002543,Network_Device,HR,1,1,1,Low
AST-002544,Workstation,HR,0,2,1,Medium
AST-002545,Server,Marketing,1,3,1,Medium
AST-002546,Workstation,Marketing,0,2,2,Medium
AST-002547,Server,Marketing,1,2,1,High
AST-002548,Workstation,Sales,0,1,2,Medium
AST-002549,Workstation,Sales,0,2,3,High
AST-002550,Server,HR,0,1,1,Low
AST-002551,Database,HR,0,3,1,Medium
AST-002552,Server,Marketing,1,1,2,Medium
AST-002553,Network_Device,Sales,0,2,1,Medium
AST-002554,Cloud_Storage,Engineering,0,2,3,Medium
AST-002555,Server,Sales,0,2,3,High
AST-002556,Cloud_Storage,HR,0,1,1,Medium
AST-002557,Workstation,Sales,1,1,1,Medium
