asset_id,asset_type,business_unit,internet_exposed,asset_criticality,data_sensitivity,revenue_dependency,vulnerability_count,critical_vulnerability_count,avg_cvss,avg_epss,patch_delay,failed_logins,anomaly_count,mfa_coverage,edr_coverage,backup_coverage,control_effectiveness,incident_probability_true,incident_occurred,total_loss,recovery_cost,downtime_hours
AST-003218,Server,Sales,1,3,3,Medium,10,3,7.741071467891131,0.4161909637332888,17.558707251509723,17,5,0.5123428105783306,0.45499436269643,0.9980028163992561,0.6551133298913389,0.6431550239145389,0,0.0,0.0,0.0
AST-003219,Workstation,Finance,1,3,2,High,4,1,8.413895137069547,0.10742709273891596,66.7305889263342,19,2,0.6619327187577675,0.44328844448342547,0.9263138690508705,0.6771783440973546,0.4067373373716906,0,0.0,0.0,0.0
AST-003220,Workstation,Operations,0,4,1,High,2,1,7.615103919440172,0.058653800483831585,7.753007639839589,2,0,0.6221034958874483,0.754711883560922,0.7660224884202531,0.7142792892895411,0.0037520523871756336,0,0.0,0.0,0.0
AST-003221,Workstation,Operations,0,1,1,Medium,2,0,4.61286982816103,0.06608563595424297,20.72278015018283,1,0,0.38987729009395333,0.4617590524738645,0.5800593624603939,0.4772319016760706,0.02624551102901751,0,0.0,0.0,0.0
AST-003222,Server,HR,0,1,1,Low,1,0,5.349013789582368,0.03092867542059972,83.14923530878463,0,0,0.46012352561650005,0.3110584715316974,0.8305784719265035,0.5339201563582336,0.028323943263497107,0,0.0,0.0,0.0
AST-003223,Server,Operations,0,1,2,Medium,2,0,4.665569501702098,0.0556233415388934,35.668747469891564,3,0,0.9312646427359592,0.472645472265879,0.5815871186525611,0.6618324112181332,0.010922834349009472,0,0.0,0.0,0.0
AST-003224,Server,Operations,0,4,4,Critical,1,0,4.501516531169829,0.0291438115277277,1.4190500017018808,2,0,0.5778067499280563,0.6695743053804973,0.8548811706782589,0.7007540753289375,0.002282818111639543,0,0.0,0.0,0.0
AST-003225,Server,Finance,0,2,2,High,3,0,4.7754587999172005,0.060935849974014134,70.88771945792143,1,0,0.29111459825626657,0.6621643003454767,0.7882853366441704,0.5805214117486379,0.043115023923661976,0,0.0,0.0,0.0
AST-003226,Network_Device,HR,0,1,2,Medium,1,0,4.309190670679399,0.02667877719492498,52.61452701028148,1,0,0.5367699402701376,0.23435979258056366,0.6883882077609298,0.486505980203877,0.026089635637605944,0,0.0,0.0,0.0
AST-003227,Server,Engineering,1,1,2,Medium,1,0,4.39333023844255,0.15104371006890935,184.83253602960673,12,2,0.4303600371678854,0.8199793201938445,0.9718857482806571,0.7407417018807957,0.4298816454621878,1,152943.87561985356,23970.03247577828,8.032357553500187
AST-003228,Database,Marketing,0,1,1,Medium,2,0,7.367140085405083,0.001165909677101023,56.29289838455094,2,1,0.7161049996036765,0.395135536791638,0.39285854934833975,0.5013663619145513,0.00817671109124199,0,0.0,0.0,0.0
AST-003229,Server,Sales,0,3,1,Medium,2,0,4.376205476441072,0.08182981319424777,32.69505627024427,2,0,0.47225041595474954,0.4352780753360381,0.626097234326146,0.5112085752056444,0.015985998080667953,0,0.0,0.0,0.0
AST-003230,Server,Engineering,0,3,1,Medium,1,0,5.361912751936854,0.18692056725046605,102.90250797734366,2,0,0.8071200730035939,0.8097252047453214,0.9672709219346175,0.8613720665611776,0.016818764846512905,0,0.0,0.0,0.0
AST-003231,Workstation,HR,1,2,2,Medium,10,3,7.567218104521974,0.03557405245500543,18.83206414795098,13,6,0.567364074030701,0.41139034982918143,0.7461185715720253,0.5749576651439693,0.27532089714625335,0,0.0,0.0,0.0
AST-003232,Workstation,Finance,1,1,3,High,8,5,6.706500274186665,0.07571821699894977,68.46368840975592,18,3,0.7835222807913507,0.6752513188467206,0.64753234080528,0.7021019801477838,0.7896287429084904,0,0.0,0.0,0.0
AST-003233,Server,Sales,1,4,1,High,5,1,7.745820395455242,0.12408198017952135,0.5743522906555215,16,2,0.9503623377543564,0.7620740506536673,0.9403880190130882,0.8842748024737039,0.028717810017240955,0,0.0,0.0,0.0
AST-003234,Server,Marketing,0,1,1,Low,3,1,8.42952003788506,0.12233418303758362,8.414708697446642,2,0,0.7122532407716249,0.7390701512513619,0.7542927531586627,0.7352053817272166,0.0056199346581510415,0,0.0,0.0,0.0
AST-003235,Database,Operations,0,2,2,Medium,3,0,4.253770382584753,0.045079190653359406,38.239842765619024,2,0,0.8930739448273545,0.2783510696036211,0.7076781938119135,0.6263677360809631,0.012248873481308493,0,0.0,0.0,0.0
AST-003236,Server,Operations,0,1,1,Medium,2,1,6.8321790602101,0.02959543137137697,49.237663963203936,1,2,0.7221763596401924,0.5316376908172632,0.5663752426152259,0.6067297643575605,0.01770046364279424,0,0.0,0.0,0.0
AST-003237,Server,Engineering,0,1,2,Medium,0,0,0.0,0.0,30.391084571503207,2,1,0.35489115533587523,0.21187849883578844,0.8811640798567091,0.48264457800945754,0.018821666598415814,0,0.0,0.0,0.0
AST-003238,Cloud_Storage,Marketing,0,1,1,Medium,2,0,5.046289202769438,0.08375919009619316,53.31317583326256,4,1,0.47686565098299,0.6614802093975433,0.8697862845626401,0.6693773816477244,0.013774614621769345,0,0.0,0.0,0.0
AST-003239,Workstation,HR,1,2,2,High,5,3,9.200161147288616,0.08350834843540085,184.89231370236837,13,3,0.5195990173908672,0.30138718495783523,0.8376403354230343,0.552875512590579,0.9139478495696857,1,181720.20348370692,32352.709424815213,89.41935142231715
AST-003240,Workstation,Marketing,0,2,2,Low,1,0,4.91210201217558,0.0481271717499883,45.85347155442072,0,1,0.7814318145350431,0.5750568607336618,0.8742142271935983,0.743567634154101,0.010072857815959978,0,0.0,0.0,0.0
AST-003241,Workstation,Finance,0,1,1,Medium,4,0,4.193793077926075,0.007814365173957906,67.84381482014942,1,1,0.7751342814035674,0.5649018881155463,0.5123955094059693,0.6174772263083611,0.010470856744295555,0,0.0,0.0,0.0
AST-003242,Workstation,Engineering,1,1,3,High,4,2,9.632465906005192,0.1590707926507063,10.503441186579721,21,1,0.855251096223951,0.7319117610734776,0.6117588277746535,0.7329738950240273,0.08390268617237977,0,0.0,0.0,0.0
AST-003243,Workstation,Engineering,0,4,1,High,1,0,6.896238041825548,0.13088225215821958,7.032036689211106,2,0,0.6544700138150192,0.6342803852649761,0.8403930348503074,0.7097144779767676,0.0038810108926579413,0,0.0,0.0,0.0
AST-003244,Workstation,Finance,0,1,1,Low,3,0,5.2505154487284775,0.07004311058913053,102.7816385794598,3,1,0.3497386625757424,0.25156895401330476,0.9243270546347536,0.5085448904079336,0.11294855450046114,1,112143.74200337045,32388.290559350233,47.89853279659646
AST-003245,Workstation,Marketing,0,1,1,Low,3,1,9.92363250703446,0.012625155268332675,84.51552105159168,3,0,0.6744711633952205,0.4286191152134179,0.23244877215840026,0.4451796835890129,0.024694760364114037,0,0.0,0.0,0.0
AST-003246,Server,Finance,0,2,3,High,1,0,5.714231835474635,0.08014250862650363,7.468162001479912,1,2,0.7807682289722856,0.6418200689994593,0.8380701201402989,0.753552806037348,0.0027331430605247098,0,0.0,0.0,0.0
AST-003247,Workstation,Sales,1,3,1,High,4,1,10.0,0.136201728878664,101.3760700133826,10,2,0.7256196862867719,0.5685258077035655,0.6660456756648112,0.6533970565517162,0.4988483246301789,0,0.0,0.0,0.0
AST-003248,Workstation,Finance,0,1,1,Medium,2,0,5.14032997881611,0.01609583540457481,38.346689507878814,1,0,0.56223756551318,0.8406016196423097,0.7875797633844348,0.7301396495133082,0.004004567863973804,0,0.0,0.0,0.0
AST-003249,Network_Device,Marketing,1,5,2,Critical,4,2,9.383310580745936,0.35279228135055724,7.795341545492059,17,4,0.8075260083529808,0.6903599864487368,0.924548985953249,0.8074783269183222,0.18343297864910832,0,0.0,0.0,0.0
AST-003250,Workstation,Finance,1,1,1,Low,3,1,9.84257559878306,0.25143639870418055,43.289439046374724,19,5,0.7293701748292865,0.7914216299132055,0.7351946217248451,0.7519954754891124,0.15832418787564395,0,0.0,0.0,0.0
AST-003251,Workstation,HR,1,1,1,Medium,4,2,8.559790754097314,0.23568755167859626,55.203626293381774,23,3,0.5979172779092246,0.2685181460178151,0.2140166355742848,0.3601506865004415,0.4701109302465038,0,0.0,0.0,0.0
AST-003252,Server,Operations,0,1,1,Medium,0,0,0.0,0.0,8.17795792897714,0,2,0.602633880593544,0.5228470491614328,0.7405838057861436,0.6220215785137068,0.011285888773283119,0,0.0,0.0,0.0
AST-003253,Workstation,Finance,0,2,3,High,3,1,8.596625872904585,0.0063726443461027855,14.616594242946809,3,1,0.7929460274732502,0.5118848066635239,0.7511427309248079,0.6853245216871939,0.004734756469564726,0,0.0,0.0,0.0
AST-003254,Server,Operations,0,1,4,Medium,1,0,4.343079096020789,0.04636282431354325,11.038031137731382,2,0,0.35842082066584097,0.05793401329740269,0.8533138184638793,0.42322288414237436,0.040187876544298416,0,0.0,0.0,0.0
AST-003255,Database,Finance,0,2,1,Low,2,0,3.6046178166967273,0.007316139872667672,16.002429182148585,1,0,0.8314625710404328,0.7419151717212242,0.3804877507384171,0.6512884978333581,0.002415966443501589,0,0.0,0.0,0.0
AST-003256,Server,Marketing,1,1,2,Medium,8,1,9.72162099709961,0.17183807733230097,66.63708586257995,9,5,0.30603685238187806,0.7708447740496874,0.6634382328786229,0.5801066197700627,0.4547686317124974,0,0.0,0.0,0.0
AST-003257,Workstation,Sales,0,1,1,Low,3,0,6.553336783937741,0.3239750941156588,50.93814670305156,4,0,0.0,0.1281744268193426,0.5978646600093354,0.24201302894289264,0.10216333742400158,0,0.0,0.0,0.0
AST-003258,Server,Sales,1,4,2,High,6,3,8.34366678582532,0.10448431102599168,28.64245740956774,16,5,0.8708703530914628,0.4280304977447966,0.7280265604750471,0.6756424704371021,0.5327452675769737,1,50279.55362577342,18613.115746275813,36.67842748862106
AST-003259,Database,Operations,0,3,1,Medium,0,0,0.0,0.0,122.7943446974512,2,0,0.6165808117043899,0.8416641024105196,0.8539419753403246,0.7707289631517448,0.03321270045391855,0,0.0,0.0,0.0
AST-003260,Network_Device,Marketing,0,1,1,Low,0,0,0.0,0.0,129.93952480299762,2,0,0.3305612520434561,0.3389800614692449,0.8977701613285368,0.5224371582804127,0.08830795154477693,0,0.0,0.0,0.0
AST-003261,Server,Marketing,1,2,2,Medium,10,2,8.90692194356479,0.09988972422829226,91.48188395776421,9,1,0.6658662301552323,0.11519618712521229,0.9525085728356839,0.5778569967053762,0.5455456872817639,1,10229.492651930412,1910.2014005328213,14.79883627020482
AST-003262,Workstation,Marketing,0,2,1,Low,3,1,6.990585249950515,0.11994465718890956,12.988121111207795,3,0,0.593164942787008,0.14143797982705736,0.4033559341056565,0.37931961890657395,0.03338054882605926,0,0.0,0.0,0.0
AST-003263,Workstation,HR,1,1,1,Low,5,1,9.923414132896536,0.24146332374071433,7.922411361965023,13,0,0.0,0.5622076501140242,0.7391327035563484,0.4337801178901242,0.1838329004763848,0,0.0,0.0,0.0
AST-003264,Server,Engineering,0,2,4,High,3,1,7.877005140584359,0.02046990346614998,11.428591502493665,2,0,0.3679470949787825,0.7213677792204187,0.8005715845674446,0.6299621529222152,0.008118829936285935,0,0.0,0.0,0.0
AST-003265,Workstation,Finance,1,1,4,Medium,5,3,8.20133774195322,0.053697073652062804,32.48403830940102,10,4,0.4309363666697377,0.13266500168739112,0.7672945192655014,0.4436319625408767,0.4915733033571869,1,141580.9828691953,24254.828946459395,35.83054272557702
AST-003266,Server,Marketing,0,2,1,Low,3,0,4.317226685430302,0.011882885446248213,143.3297276765869,1,0,0.4114696382838392,0.2943938900545111,0.5614209078504322,0.42242814539626083,0.1588572419603573,0,0.0,0.0,0.0
AST-003267,Workstation,Marketing,1,3,2,High,3,0,3.9799325863929305,0.17507709585237385,61.05422059262543,14,4,0.7257606209644525,0.4454091231950487,0.6549701322511409,0.6087132921368807,0.06299693733749508,0,0.0,0.0,0.0
AST-003268,Workstation,Marketing,0,1,2,Low,2,0,3.05298020964059,0.07233789663945277,156.5162130337822,3,0,0.32268491695479823,0.18770484909125618,0.9088649076791698,0.47308489124174136,0.33946017842920023,0,0.0,0.0,0.0
AST-003269,Workstation,Sales,0,1,1,Low,1,0,5.16406179317451,0.16832622588699578,33.32586478750635,1,0,0.5958885824730202,0.44827729868428146,0.7647269483510519,0.6029642765027846,0.025604161281546092,0,0.0,0.0,0.0
AST-003270,Workstation,Marketing,1,1,3,Medium,4,0,3.860912908561212,0.10345290838765107,61.95375105104258,12,2,0.3070409891874922,0.328774807821785,0.5023228679463739,0.379379554985217,0.1428421394013486,0,0.0,0.0,0.0
AST-003271,Server,Finance,1,5,2,Critical,2,0,5.637403998625684,0.40069925582475546,18.412036511857373,15,4,0.7666846073762873,0.75829510764594,0.8873553731903454,0.8041116960708576,0.023729133404221888,0,0.0,0.0,0.0
AST-003272,Server,Marketing,0,3,2,High,2,1,8.481315157242335,0.038750865118670395,14.559013102796264,0,0,0.7657841245321475,0.5522968057583566,0.9591666177042757,0.7590825159982599,0.009458919549202301,0,0.0,0.0,0.0
AST-003273,Workstation,Finance,0,1,1,Low,1,0,4.8731946449963415,0.07170104961480295,10.978021062966205,3,0,0.6286421825474767,0.781708470363664,0.41552955160527716,0.6086267348388059,0.0067542491145192885,0,0.0,0.0,0.0
AST-003274,Workstation,HR,0,2,1,High,1,0,4.723218693215907,0.38014801055153385,6.001981851041255,2,2,0.3500306917740565,0.6450602216629437,0.8813296567430051,0.6254735233933352,0.053898413333062785,0,0.0,0.0,0.0
AST-003275,Network_Device,Engineering,0,1,1,Medium,1,0,5.506351155041266,0.219340155096809,1.8634535179316591,2,2,0.42244749606070364,0.4594380256237464,0.6580922456413939,0.5133259224419481,0.011912906550385583,0,0.0,0.0,0.0
AST-003276,Network_Device,Sales,1,2,1,Medium,5,0,5.105810813865411,0.12361977031275967,29.915334102521125,17,3,0.546007117816067,0.569661937183585,0.590066083588686,0.568578379529446,0.03008097261843039,0,0.0,0.0,0.0
AST-003277,Network_Device,Finance,0,2,1,Low,3,0,6.311443268398505,0.06353562846481457,23.177078771849253,1,0,0.30285246547674777,0.6615129616577142,0.7739384252807666,0.5794346174717429,0.008809869551133082,0,0.0,0.0,0.0
AST-003278,Workstation,Operations,0,5,1,High,1,0,4.182895092759203,0.17773899730938553,20.789936423032323,4,0,0.7020625675075486,0.7570161836329606,0.874515740209563,0.7778648304500241,0.005124800424347451,0,0.0,0.0,0.0
AST-003279,Database,HR,0,1,1,Medium,4,0,7.0284333864727015,0.32677196195383934,0.6445671056361439,2,0,0.0,0.45746001133659897,0.8919910690058371,0.449817026780812,0.015305363020511656,0,0.0,0.0,0.0
AST-003280,Workstation,Engineering,0,2,1,Medium,3,0,6.572727447310261,0.07144491634220902,5.526471906037878,1,1,0.0,0.2968290431958287,0.7906996875807116,0.3625095769255135,0.026938976931877457,0,0.0,0.0,0.0
AST-003281,Workstation,Engineering,1,3,1,High,2,1,9.665160530846691,0.06487193411152666,12.775021472289914,10,2,0.7187520071462195,0.6961629037468319,0.7807538698626322,0.7318895935852279,0.0637913286918438,0,0.0,0.0,0.0
AST-003282,Server,Engineering,1,3,1,High,5,1,8.26502969203886,0.07347665181440592,42.07447048516271,16,4,0.8176006032840756,0.9626074599508535,0.60369356914475,0.794633877459893,0.06825169817155312,0,0.0,0.0,0.0
AST-003283,Network_Device,Finance,0,2,1,Medium,3,0,5.890515984970234,0.0022009638745844446,59.275690180002954,4,3,0.6501994238420332,0.5629112207486926,0.27683628950031447,0.49664897803034674,0.014425806818676343,0,0.0,0.0,0.0
AST-003284,Network_Device,HR,1,2,2,Medium,8,1,9.066478604672906,0.1849050686938951,38.76240986089789,19,0,0.46910324801203357,0.7636222397625653,0.6133561713805425,0.6153605530517138,0.09858344702265004,0,0.0,0.0,0.0
AST-003285,Workstation,Marketing,0,1,1,Low,3,0,4.28119434519466,0.07516806310786757,1.1935785544540696,4,0,0.40208981007171307,0.46973618234061104,0.43476492376873366,0.4355303053936859,0.006089656671005061,0,0.0,0.0,0.0
AST-003286,Server,Operations,0,2,3,Medium,1,0,4.167940914455069,0.04320593679420164,57.245096751464736,3,1,0.7951175528373282,0.7219262201879648,0.567142468698871,0.694728747241388,0.009054321119412142,0,0.0,0.0,0.0
AST-003287,Database,HR,0,4,2,High,1,1,8.346843326256218,0.06765375499269301,10.6811946671131,1,0,0.8303271271068905,0.8621141457495615,0.8948949294116602,0.8624454007560374,0.005746654843311755,0,0.0,0.0,0.0
AST-003288,Network_Device,HR,0,4,2,High,1,0,3.350376724346586,0.018579560828554956,2.629212813860913,3,2,0.933107158961197,0.7256559283161531,0.9397135158702223,0.8661588677158575,0.0032612083097076465,0,0.0,0.0,0.0
AST-003289,Cloud_Storage,HR,0,3,3,High,1,0,4.286797248208114,0.2874384020035593,8.045640428605253,0,0,0.2592939454460868,0.7835954746225422,0.8240916980792141,0.6223270393826144,0.036755645245971684,1,129623.93910883337,47197.71052122827,18.10847151053092
AST-003290,Server,Finance,0,1,1,Low,1,0,4.572457629615062,0.2903943813733062,19.080121510442137,2,0,0.681317711831388,0.6914212113291505,0.8329538881802718,0.7352309371136035,0.012888269871282049,0,0.0,0.0,0.0
AST-003291,Server,Operations,1,3,1,Medium,9,0,5.374997020649394,0.20937279310535423,0.8899517578115735,15,3,0.7208214303105511,0.7225134421736227,0.89346414357339,0.7789330053525213,0.017853420057076932,0,0.0,0.0,0.0
AST-003292,Network_Device,Finance,1,1,1,Low,4,1,8.845589591158602,0.4071893609927312,9.466968484655276,14,1,0.8478631737146922,0.7550093516005196,0.7540387114471372,0.785637078920783,0.0434670342678518,0,0.0,0.0,0.0
AST-003293,Database,Operations,1,1,1,Medium,3,0,3.2926432221001845,0.2291762632262596,12.033032018401002,10,5,0.45909258947313514,0.46318295000349263,0.8191051191844899,0.5804602195537059,0.03278175241008874,0,0.0,0.0,0.0
AST-003294,Workstation,Operations,0,2,1,Medium,1,1,9.990547790861703,0.0683994694995623,27.205536749067754,3,0,0.8419308240844029,0.5178571987022265,0.9998850762063275,0.786557699664319,0.007241429385290057,0,0.0,0.0,0.0
AST-003295,Cloud_Storage,Finance,0,1,3,Medium,0,0,0.0,0.0,11.584655543980384,6,0,0.8244575176819205,0.24426633580406482,0.7636192838178686,0.6107810457679513,0.004513062492768318,0,0.0,0.0,0.0
AST-003296,Server,Operations,0,5,1,Medium,1,0,3.3536481193698924,0.007588237176138433,37.696163740192794,2,0,0.49809782434744937,0.7437001581963113,0.9446090060316951,0.7288023295251519,0.008409618062060597,0,0.0,0.0,0.0
AST-003297,Workstation,HR,0,2,4,High,1,0,5.666021072374806,0.2975606285951667,59.60035924870246,0,1,0.2492977639230766,0.31178000918712545,0.8856356615428531,0.4822378115510184,0.054327949085903375,0,0.0,0.0,0.0
AST-003298,Server,Finance,0,2,2,Medium,5,2,9.664052868514064,0.04746038038987129,0.47047942365495576,2,0,0.628698206265616,0.6741155246733543,0.8069618739094034,0.7032585349494579,0.0320006376285586,0,0.0,0.0,0.0
AST-003299,Database,Operations,0,2,2,High,2,0,5.095697198935919,0.033162925917184234,14.34454234765327,3,1,0.717782782757564,0.38849302671962144,0.8642797192547382,0.6568518429106412,0.003654890999684307,0,0.0,0.0,0.0
AST-003300,Network_Device,Engineering,0,3,1,Medium,0,0,0.0,0.0,118.030108871128,2,0,0.7133279225287021,0.8985556339711247,0.6678765032074176,0.7599200199024149,0.048922627688599854,1,74889.81273107028,17078.393151927452,39.66749990325338
AST-003301,Workstation,Finance,0,2,2,High,1,1,9.219911380655805,0.1500210824535902,1.502444871756387,5,0,0.3320996744119007,0.8818053779973238,0.6586146255769597,0.6241732259953947,0.00556942740996169,0,0.0,0.0,0.0
AST-003302,Cloud_Storage,Sales,0,1,1,Low,4,0,5.033932329315716,0.02978500758602693,46.933663403917,1,2,0.7327779330981335,0.572998510259735,0.21223785604304132,0.5060047664669699,0.013937798423705475,0,0.0,0.0,0.0
AST-003303,Workstation,Finance,0,3,1,High,1,0,5.361912089796794,0.09908800816326294,46.79305705153994,2,0,0.7492583628157348,0.8194790962793975,0.9446709259719902,0.8378027950223741,0.004237796132675857,0,0.0,0.0,0.0
AST-003304,Database,Finance,0,1,3,Medium,2,0,4.531518175478087,0.02794931001364219,62.18981897790837,1,0,0.0,0.21358239464795511,0.6268592581208485,0.2801472175896012,0.03037038939455841,0,0.0,0.0,0.0
AST-003305,Server,Finance,0,1,1,Low,1,0,4.779615302857325,0.09767240216500137,38.04897083731393,1,1,0.2897857402286358,0.4355415598784917,0.8431963159622068,0.5228412053564447,0.02207602004734519,0,0.0,0.0,0.0
AST-003306,Database,Operations,1,2,1,Low,7,1,9.229476096941818,0.09979938782302973,71.94640630134109,17,3,0.7526140116590049,0.5336198095727135,0.7974017983376301,0.6945452065231161,0.22559944831132075,0,0.0,0.0,0.0
